vendor_id,vendor_name,case_id,case_name,case_type,evidence_strength,tier,is_false_positive,fp_reason,curriculum_weight,year_start,year_end,changed
49941,"TRENDY MEDIA, S.A. DE C.V.",50,"Trendy Media SA de CV — IMSS 462M Direct Award (Branding/Media Company to Healthcare, 2012)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2012,2013,True
312747,WHITEMED SA DE CV,49,"WHITEMED SA de CV — IMSS 1.065B Sole-Source (Incorporated Oct 2023, first contract Apr 2024)",monopoly,high,3,0,active_or_captured:high,0.8,2024,2025,True
151581,"PROCESADORA DE CARNICOS, DERIVADOS Y GRANOS DEL CENTRO SA DE CV",48,"Procesadora de Carnicos, Derivados y Granos — LICONSA/DICONSA Supply Fraud (Segalmex Network)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2015,2017,True
306926,GRUPO FARMACEUTICO SIGMUN SA DE CV,47,Grupo Farmaceutico Sigmun SA de CV — BIRMEX Sole-Source 709M MXN (2024),overpricing,high,3,0,active_or_captured:high,0.8,2024,2024,True
236890,COMERCIALIZADORA REALZA SA DE CV,46,Comercializadora Realza SA de CV — Secretaria de Bienestar 629M Same-Day Threshold Splitting,bid_rigging,high,3,0,active_or_captured:high,0.8,2019,2019,True
265577,MATTE BRANDING SA DE CV,45,Matte Branding SA de CV — IMSS 290M MXN COVID-Era Direct Award (Industry Mismatch),procurement_fraud,high,3,0,active_or_captured:high,0.8,2020,2021,True
296952,INTEGMEV SA DE CV,44,INTEGMEV SA de CV — ISSSTE 3B MXN Sole-Source Monopoly (2023-2025),monopoly,high,3,0,active_or_captured:high,0.8,2023,2025,True
235708,GAMS SOLUTIONS SA DE CV,43,"GAMS Solutions SA de CV — IMSS Pharmaceutical Ring (6.3B Direct Award, Ethomedical Network)",overpricing,high,3,0,active_or_captured:high,0.8,2018,2025,True
258886,GRUPO GOI SP SA DE CV,41,Grupo GOI SP SA de CV — ISSSTE COVID-Era Direct Award (SFP inhabilitacion),procurement_fraud,high,3,0,active_or_captured:high,0.8,2020,2022,True
245743,DRIVE PRODUCCIONES SA DE CV,40,Drive Producciones SA de CV — ISSSTE Contract Fraud (SFP inhabilitacion),procurement_fraud,high,3,0,active_or_captured:high,0.8,2019,2021,True
267054,ADIBSA CONSTRUCCIONES SA DE CV,39,ADIBSA Construcciones SA de CV — SEDATU Construction Contract (2023),procurement_fraud,high,3,0,active_or_captured:high,0.8,2023,2023,True
254344,"GRUPO ZOHMEX, S.A DE C.V.",38,Grupo Zohmex SA de CV — SEDATU Construction Conflict of Interest (ASF 2024),conflict_of_interest,high,3,0,active_or_captured:high,0.8,2020,2024,True
148733,GRUPO INDUSTRIAL ASAD SA DE CV,37,Grupo Industrial Asad SA de CV — Clothing/Uniform Contract Non-Compliance (SFP 2026),procurement_fraud,high,3,0,active_or_captured:high,0.8,2015,2025,True
29277,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",36,GRUFESA Grupo Farmacos Especializados — Pharma Oligopoly + SFP Inhabilitacion,monopoly,high,3,0,active_or_captured:high,0.8,2007,2020,True
148296,INTERACCION BIOMEDICA SA DE CV,35,Clan Biomedica - Interaccion Biomedica + 83 Shells (IPN/ISSSTE),ghost_company,high,3,0,active_or_captured:high,0.8,2012,2023,True
142577,CLOUD ENTERPRISE SERVICES S DE RL DE CV,33,Cloud Enterprise Services - Guardia Nacional Drone Overpricing 2023,overpricing,high,3,0,active_or_captured:high,0.8,2022,2024,True
281686,DISTRIBUIDOR MEDICO TECNOMED SA DE CV,727,DISTRIBUIDOR MEDICO TECNOMED - IMSS Pharma DA Saturation 1.2B,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2023,2025,True
264212,HOLDING INFRAESTRUCTURA ESPECIALIZADA S A P I DE CV,728,HOLDING INFRAESTRUCTURA ESPECIALIZADA - CONAGUA SB Monopoly 646M,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2020,2024,True
258100,TECNOLOGIAS EFICIENTES DE VILLA S A P I DE CV,729,TECNOLOGIAS EFICIENTES VILLA - SEP Computer Equipment Capture 298M,overpricing,medium,3,0,active_or_captured:medium,0.5,2025,2025,True
281686,DISTRIBUIDOR MEDICO TECNOMED SA DE CV,727,DISTRIBUIDOR MEDICO TECNOMED - IMSS Pharma DA Saturation 1.2B,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2023,2025,True
264212,HOLDING INFRAESTRUCTURA ESPECIALIZADA S A P I DE CV,728,HOLDING INFRAESTRUCTURA ESPECIALIZADA - CONAGUA SB Monopoly 646M,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2020,2024,True
258100,TECNOLOGIAS EFICIENTES DE VILLA S A P I DE CV,729,TECNOLOGIAS EFICIENTES VILLA - SEP Computer Equipment Capture 298M,overpricing,medium,3,0,active_or_captured:medium,0.5,2025,2025,True
35922,"INGENIERIA, MANTENIMIENTO Y SERVICIOS INTEGRALES EN LA CONSTRUCCION, S.A. DE C.V.",730,INGENIERIA MANT SERVICIOS INTEGRA - IMSS/ISSSTE Construction Capture 564M,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2021,2025,True
11221,INFRAESTRUCTURA MARITÍMA Y PORTUARIA DEL SURESTE S.A. DE C.V,731,INFRAESTRUCTURA MARITIMA PORTUARIA SURESTE - Yucatan Port SB Monopoly 482M,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2003,2015,True
53122,INAGRO DEL SUR SA DE CV,732,INAGRO DEL SUR - Diconsa/Segalmex DA Saturation 916M,direct_award_abuse,high,3,0,active_or_captured:high,0.8,2010,2021,True
61061,CONSULEZA PROFESIONALE SA DE CV,733,CONSULEZA PROFESIONALE - Puebla State 100% SB Infrastructure 583M,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2010,2018,True
48696,ALVARGA CONSTRUCCIONES,734,ALVARGA CONSTRUCCIONES - Infrastructure SB Capture 2.2B,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2010,2018,True
22614,TECNOLOGIA EN SEGURIDAD Y COMUNICACIONES SA DE CV,735,TECNOLOGIA EN SEGURIDAD Y COMUNICACIONES - FONACOT IT Security Monopoly via SB,monopoly,medium,3,0,active_or_captured:medium,0.5,2005,2025,True
156315,TECNOLOGIA APLICADA A NEGOCIOS SA DE CV,736,TECNOLOGIA APLICADA A NEGOCIOS - SADER/SCT IT Systems Annual SB Capture,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2015,2025,True
98857,GRUPO ESPECIALIZADO EN SEGURIDAD PRIVADA DIMAC SA DE CV,737,GRUPO ESPECIALIZADO SEGURIDAD PRIVADA DIMAC - Manzanillo Port SB Security Capture,bid_rigging,low,2,0,beneficiary_low_evidence:low,0.1,2016,2025,True
37835,CASANOVA RENT SA DE CV,738,CASANOVA RENT - SEDESOL 502M Single-Bid Vehicle Rental Anomaly,overpricing,low,2,0,beneficiary_low_evidence:low,0.1,2008,2008,True
134706,SYE SOFTWARE SA DE CV,739,SYE SOFTWARE SAT SDMA IT Monopoly,monopoly,medium,3,0,active_or_captured:medium,0.5,2017,2025,True
63200,TECNOLOGIA EN SISTEMAS DE APOYO SA,740,TECNOLOGIA SISTEMAS APOYO SEGOB-ISSSTE IT Capture,capture,medium,3,0,active_or_captured:medium,0.5,2010,2017,True
51550,CORPORACION DE ASESORIA EN PROTECCION Y SEGURIDAD INTERNA EMPRES,741,CORPORACION ASESORIA PROTECCION SEP-INBA Security Capture,capture,medium,3,0,active_or_captured:medium,0.5,2012,2017,True
154103,"COMERCIALIZADORA MEDICA OM, S.A. DE C.V.",742,COMERCIALIZADORA MEDICA OM - IMSS DA Pharma Capture,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2018,2025,True
20900,"IVG COMERCIALIZADORA, S. A. DE C. V.",743,IVG COMERCIALIZADORA - FGR/PGR DA Capture,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2015,2025,True
268284,SOLUCIONES INTEGRALES ELYM S DE RL DE CV,744,SOLUCIONES INTEGRALES ELYM - New Company SB Agriculture Capture,procurement_fraud,medium,3,0,active_or_captured:medium,0.5,2021,2025,True
36771,"ETMN, S.A. DE C.V.",745,ETMN DA capture at Telecomunicaciones de Mexico,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2014,2021,True
177118,FINUTIL SA DE CV,746,FINUTIL systematic single-bid across federal agencies,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2017,2019,True
17515,"NORTH AMERICAN SOFTWARE, S.A.P.I., DE C.V.",747,NORTH AMERICAN SOFTWARE single-bid IT monopoly,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2005,2013,True
32905,CUAR CONSTRUCTORES ASOCIADOS SA DE CV,748,CUAR CONSTRUCTORES systematic bid-rigging infrastructure,bid_rigging,high,3,0,active_or_captured:high,0.8,2007,2024,True
40097,PARDO INFRAESTRUCTURA Y TERRACERIAS S.A. DE C.V.,749,Pardo Infraestructura - Nayarit municipal SB infrastructure capture,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2009,2015,True
31776,"PROTECCION RESGUARDO Y SERVICIOS EMPRESARIALES, S.A. DE C.V.",750,Proteccion Resguardo - multi-institution security services bid-rigging,bid_rigging,high,3,0,active_or_captured:high,0.8,2013,2024,True
5220,LABORATORIOS ALPHARMA S.A. DE C.V.,751,Laboratorios Alpharma - IMSS pharma DA capture (2010-2023 regime shift),direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2010,2023,True
89737,HIDROVIAS Y CARRETERAS SA DE CV,752,HIDROVIAS Y CARRETERAS dredging single-bid capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2010,2020,True
12221,CONSTRUMAQUINAS DEL BAJIO S.A DE C. V.,753,CONSTRUMAQUINAS DEL BAJIO Guanajuato construction SB capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2003,2014,True
54599,JOMTEL TELECOMUNICACIONES SA DE CV,754,JOMTEL SEDENA/Marina Telecom Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2014,2024,True
253888,"DESARROLLADORA DE IDEAS Y ESPACIOS, S.A DE C.V.",755,Desarrolladora de Ideas — SEDATU Construction SB Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2019,2023,True
55640,VIAJES INTERNACIONALES MONARCA,756,Viajes Internacionales Monarca -- Travel Services SB Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2011,2025,True
13287,"DIBITER, S.A. DE C.V.",757,DIBITER -- IMSS/ISSSTE Pharma DA Concentration,direct_award_capture,medium,3,0,active_or_captured:medium,0.5,2011,2020,True
13018,"SOLUCIONES INTEGRALES AMR, S.A. DE C.V.",758,SOLUCIONES INTEGRALES AMR -- INR Direct Award Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2016,2024,True
53237,"TONANTZI MEX, S.A. DE C.V.",759,TONANTZI MEX ISSSTE Medical Equipment Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2025,True
136992,LIAD PRODUCTOS PARA ROPA Y CALZADO SA DE CV,760,LIAD PRODUCTOS - SEDENA Uniform Supply Monopoly,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2014,2025,True
975,CONTROLES ELECTROMECÁNICOS S.A. DE C.V.,761,CONTROLES ELECTROMECANICOS - CAPUFE Toll Systems Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2025,True
109221,CUSTODIA DE SEGURIDAD PRIVADA VEILLEUR SA DE CV,762,CUSTODIA VEILLEUR - Multi-Institution Security Single-Bid Pattern,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2018,2020,True
49812,I + D MEXICO SA DE CV,763,I+D MEXICO - CAPUFE Direct Award Spike 2013,overpricing,strong,4,0,active_or_captured:strong,0.8,2013,2013,True
263927,MARIA ARACELI VARGAS ZARCO,764,MARIA ARACELI VARGAS ZARCO - Persona Fisica IMSS Licitacion Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2020,2025,True
16446,"ARRENTRAC, S.A. DE C.V.",765,ARRENTRAC Infrastructure Single-Bid Capture (SCT/Jalisco),bid_rigging,medium,3,0,active_or_captured:medium,0.5,2003,2019,True
81700,DRAGAMEX,766,DRAGAMEX Port Authority Dredging Single-Bid Pattern,bid_rigging,medium,3,0,active_or_captured:medium,0.5,2010,2018,True
4679,"SERVISAN, S.A. DE C.V.",767,SERVISAN Health Services ISSSTE/INCan Institutional Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2002,2025,True
31018,"MESALUD, S.A. DE C.V.",768,MESALUD IMSS Medical Supply DA Concentration,institutional_capture,low,2,0,beneficiary_low_evidence:low,0.1,2007,2021,True
90150,AGRUPACION CIVICA DEPORTIVA PLATEROS AC,769,Universidad Veracruzana - Plateros AC Fund Laundering,ghost_company,high,3,0,active_or_captured:high,0.8,2017,2018,True
229401,"AMAROX PHARMA, S.A. DE C.V.",770,IMSS/ISSSTE Pharma DA Saturation - Amarox Pharma,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2019,2025,True
15977,UNIVERSAL  MOTOR GERÄTE DE MÉXICO S.A. DE C.V.,771,SEDENA/Marina Industrial Equipment DA Concentration,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2025,True
15615,"INTERNACIONAL DE CALZADO TEN PAC, S.A. DE C.V.",772,PEMEX Footwear SB+DA Capture (Ten Pac),institutional_capture,medium,3,0,active_or_captured:medium,0.5,2005,2013,True
18948,"AVANZADA TECNICA CONSTRUCTIVA, S.A. DE C.V.",773,ISSSTE/AICM Construction SB Capture (Avanzada Tecnica),institutional_capture,medium,3,0,active_or_captured:medium,0.5,2011,2017,True
3837,"TELETEC DE MEXICO, S.A. DE C.V.",774,INBA + Multi-State Telecom SB Manipulation (Teletec),single_bid_manipulation,medium,3,0,active_or_captured:medium,0.5,2005,2010,True
139508,P&C LIMPIEZA SA DE CV,775,ISSSTE/AICM Cleaning DA Capture (P&C Limpieza),institutional_capture,medium,3,0,active_or_captured:medium,0.5,2017,2021,True
108982,GRUPO CORPORATIVO URBIS SA DE CV,776,Port Infrastructure SB Capture (Grupo Urbis),institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2018,True
50171,GROBSON S DE RL,777,CONAGUA Water Infrastructure Capture (Grobson),institutional_capture,high,3,0,active_or_captured:high,0.8,2022,2025,True
3848,"PSICOFARMA, S.A. DE C.V.",778,IMSS Psychiatric Pharma DA Capture - Psicofarma,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2025,True
314270,CIMMO MEDICAL SA DE CV,779,IMSS/SSA Emergency DA New Vendor - CIMMO Medical,ghost_company,medium,3,0,active_or_captured:medium,0.5,2025,2025,True
223371,GIM COMPAÑIA EDITORIAL SA DE CV,780,Multi-Institution Editorial Services DA Monopoly - GIM Editorial,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2018,2025,True
10319,"CONSTRUCTORA EUNICE, S.A. DE C.V.",781,SCT Road Construction 100pct Single-Bid Capture - Constructora Eunice,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2002,2019,True
135804,NC REMODELACIONES Y COMERCIALIZADORA SA DE CV,782,IMSS Hospital Construction Desert Manipulation - NC Remodelaciones,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2024,2025,True
14713,"GRUPO FARLA, S.A. DE C.V.",783,Culture/Arts DA Capture - Grupo Farla at SEGOB/SecCultura/CasaMoneda,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2024,True
163535,INNDOT SA DE CV,784,IT Single-Bid Monopoly Across Multiple Institutions - INNDOT,single_bid_abuse,high,3,0,active_or_captured:high,0.8,2015,2025,True
112569,LIBER SALUS SA DE CV,785,ISSSTE Pharma DA Capture + Anomalous Airport Contract - Liber Salus,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2014,2020,True
176001,EDICION Y PUBLICIDAD DE MEDIOS DE LOS ESTADOS S DE RL DE CV,786,Multi-Institution Government Advertising DA Monopoly - Edicion y Publicidad,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2016,2025,True
254088,ULSA TECH SA DE CV,787,Health Sector DA Saturation with Emergency Justifications - ULSA Tech,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2019,2025,True
197399,AL.CO SALUD INTELIGENTE SA DE CV,788,IMSS Pharma/Medical DA Capture - AL.CO Salud Inteligente,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2017,2025,True
2680,RAIMA CONSTRUCCIONES SA DE CV,789,Multi-Institution 100% Single-Bid Construction - Raima Construcciones,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2002,2015,True
20254,"MEDICA IDEAS, S.A. DE C.V.",790,IMSS Medical Device Capture via Single-Bid - Medica Ideas,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2005,2020,True
4253,"CONSTRUCCIONES E INSTALACIONES MODERNAS, S.A. DE C.V.",793,SEGOB construccion DA saturation + multi-institution single-bid,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2002,2018,True
61828,PUNTO PEN,794,PUNTO PEN single-bid capture at financial/military institutions,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2011,2024,True
14489,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",795,CFE trunked radio institutional capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2003,2025,True
91072,CORPORACION AUXILIAR DE POLICIA DE PROTECCION CIUDADANA,796,Banco del Bienestar / Diconsa single-bid security capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2019,2025,True
130274,"BM MEXICANA DE COMERCIO, S.A. DE C.V.",797,BM Mexicana 410M single-bid to public broadcasting,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2014,2014,True
43649,TECNO LOGICA MEXICANA,798,Tecno Logica Mexicana IMSS direct-award capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2016,2020,True
1008,"MAQUINARIA INTERCONTINENTAL, S.A. DE C.V.",799,PEMEX SB Capture — Maquinaria Intercontinental,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2002,2012,True
149097,UFARA POWER NETWORKS SA DE CV,800,CFE SB Capture — Ufara Power Networks,single_bid_capture,high,3,0,active_or_captured:high,0.8,2015,2017,True
268801,"CARGO CRANE, S.A. DE C.V.",801,CDMX/SCT Intermediary — Cargo Crane,intermediary_capture,medium,3,0,active_or_captured:medium,0.5,2021,2023,True
154709,Diagnóstico de Seguridad Privada Especializada S. de R.L.,802,CFE Single-Bid Security Diagnostics Intermediary,intermediary,medium,3,0,active_or_captured:medium,0.5,2017,2017,True
224019,"GRUPO RELISSA SERVICIOS CORPORATIVOS, S.A DE C.V.",803,ISSSTE/SSa Shell Intermediary — Grupo Relissa,intermediary,high,3,0,active_or_captured:high,0.8,2020,2020,True
4379,"AMBIDERM, S.A. DE C.V.",804,AMBIDERM IMSS Medical Supplies DA Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2015,2025,True
4394,"JUSTESA IMAGEN MEXICANA, S.A DE C.V.",805,JUSTESA IMAGEN IMSS Medical Imaging DA Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2015,2025,True
16579,CONSTRUCTORA MOYEDA SA DE CV,806,CONSTRUCTORA MOYEDA SCT Single-Bid Infrastructure Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2005,2020,True
101650,RYSE MEDICA,807,RYSE MEDICA — IMSS medical supplies and cardiac surgery DA saturation,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2013,2025,True
33566,"GANADEROS PRODUCTORES DE LECHE PURA, S.A. DE C.V.",808,DIF EdoMex Dairy Single-Bid Capture -- Ganaderos Productores,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2007,2008,True
83456,COMERCIALIZADORA SALYMED SA DE CV,809,ISSSTE Pharma Distributor Capture -- Comercializadora Salymed,procurement_capture,medium,3,0,active_or_captured:medium,0.5,2017,2018,True
264411,KIT WEAR DE MEXICO SA DE CV,810,Bienestar Uniform Single-Bid Monopoly — Kit Wear,single_bid_capture,high,3,0,active_or_captured:high,0.8,2020,2025,True
10800,IMAGE TECHNOLOGY MEXICO S.A. DE C.V.,811,Seguro Popular IT Single-Bid Capture — Image Technology,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2006,True
25673,MULTISERVICIOS DE CONSTRUCCION AMBIENTAL Y RESTAURACION S.A. DE C.V.,812,CDMX/Morelos Construction Single-Bid Capture — Multiservicios Javer,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2006,2017,True
2938,"MUEBLES Y MUDANZAS, S.A. DE C.V.",813,SEPOMEX Logistics Single-Bid Capture — Muebles y Mudanzas,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2013,True
55923,CAMSA  INFRAESTRUCTURA S A P I DE CV,814,SCT Single-Bid Infrastructure Capture — CAMSA,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2010,2013,True
70277,QUIMICA APOLLO,815,CFE Electrical Substation Capture — Quimica Apollo,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2017,True
31542,FJ REPRESENTACIONES SA DE CV,816,IMSS Maintenance Capture — FJ Representaciones,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2016,2025,True
209619,"JUNTOS A NUTRIR, S.A. DE C.V.",817,Diconsa Rural Food Supply DA Abuse — Juntos a Nutrir,direct_award_abuse,high,3,0,active_or_captured:high,0.8,2017,2019,True
154709,Diagnóstico de Seguridad Privada Especializada S. de R.L.,818,CFE Single-Bid Security Diagnostics Intermediary,intermediary,medium,3,0,active_or_captured:medium,0.5,2017,2017,True
224019,"GRUPO RELISSA SERVICIOS CORPORATIVOS, S.A DE C.V.",819,ISSSTE/SSa Shell Intermediary — Grupo Relissa,intermediary,high,3,0,active_or_captured:high,0.8,2020,2020,True
27506,ZAPATA INTERNACIONAL SA CV,820,PEMEX PEP Single-Bid Capture - Zapata Internacional,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2006,2007,True
21092,"EXPLORACIONES MINERAS DEL DESIERTO, S.A. DE C.V.",821,Sonora Infrastructure Single-Bid Monopoly - Exploraciones Mineras del Desierto,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2011,True
36960,"DRAGADOS OFFSHORE DE MÉXICO, S.A. DE C.V.",822,PEMEX PEP Single-Bid Capture - Dragados Offshore de Mexico,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2008,2009,True
58850,JOSE MANUEL TRONCO VAZQUEZ,823,IMSS Surgical Instrument Maintenance — Persona Fisica Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2015,2018,True
64384,GRUPO EMPRESARIAL CALZADO INDUSTRIAL DE MEXICO SA DE CV,824,CFE Footwear Single-Bid Capture — Grupo Calzado Industrial,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2010,2017,True
38686,"SST DE MEXICO, S.A. DE C.V.",825,ASA Airport Infrastructure Capture — SST de Mexico,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2012,2024,True
282210,IMPACTO INGENIERIA & CONSTRUCCION SA DE CV,826,CENAGAS Gas Infrastructure Intermediary — Impacto Ingenieria,intermediary,medium,3,0,active_or_captured:medium,0.5,2022,2023,True
34293,"NOVUTEK, SC",827,ISSSTE IT Single-Bid Intermediary — NOVUTEK SC,intermediary,medium,3,0,active_or_captured:medium,0.5,2011,2011,True
144600,LIC. ALONDRA EUGENIA DE LA TORRE HERNANDEZ,828,CONAGUA Natural-Person Intermediary — Lic. De La Torre,intermediary,medium,3,0,active_or_captured:medium,0.5,2016,2016,True
267312,RECURSOS OMEGA S DE RL DE CV,829,IMP Single-Bid Petroleum Intermediary — Recursos Omega,intermediary,medium,3,0,active_or_captured:medium,0.5,2021,2023,True
183321,COMERCIALIZADORA DE MULTIPLES PRODUCTOS ZAGAL SA DE CV,830,ZAGAL IMSS Direct Award Saturation,direct_award_abuse,high,3,0,active_or_captured:high,0.8,2016,2025,True
102693,INFRAEXT DE MEXICO SA DE CV,831,INFRAEXT SCT Infrastructure Single Bid Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2013,2018,True
162140,CONSTRUCTORA TEGO SA DE CV,832,TEGO 100% Single Bid State Judiciary and Energy,single_bid_capture,high,3,0,active_or_captured:high,0.8,2015,2016,True
67554,"PHOENIX FARMACEUTICA, S.A. DE C.V.",833,PHOENIX FARMACEUTICA Oaxaca Single Bid Pharma,single_bid_capture,high,3,0,active_or_captured:high,0.8,2012,2014,True
102564,CONSTRUCCIONES ARYVE SA DE CV,834,ARYVE Tamaulipas Construction Single Bid Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2013,2022,True
291668,ALMACENES Y SERVICIOS SANTA ROSA SA DE CV,5,Segalmex Food Distribution Fraud,procurement_fraud,high,3,0,active_or_captured:high,0.8,2019,2023,True
128330,CONSTRUCTORA JBE SA DE CV,835,Constructora JBE - IMSS 313M Single-Bid Construction Capture (2016),institutional_capture,medium,3,0,active_or_captured:medium,0.5,2016,2016,True
190801,ABEQU SA DE CV,836,ABEQU - Multi-State Construction 495M 100pct Single-Bid (2016-2019),intermediary,medium,3,0,active_or_captured:medium,0.5,2016,2019,True
47792,INMOBILIARIA Y CONSTRUCTORA BARQUIN SA DE CV,837,Inmobiliaria Barquin - Veracruz Duarte-Era Infrastructure 255M 100pct SB (2010-2013),institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2013,True
15385,"SYNCOM INTERNATIONAL, S.A. DE C.V.",838,SYNCOM International CFE Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2017,True
107930,"FARMACON, S.A. DE C.V.",839,FARMACON NAFIN Institutional Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2018,2021,True
54863,COMERCIALIZADORA PETROLERA DEL GOLFO,840,PEMEX Comercializadora Petrolera del Golfo intermediary,intermediary_capture,medium,3,0,active_or_captured:medium,0.5,2010,2014,True
181681,CORPORATIVO DE PROMOCIONES DOEX SA DE CV,841,CONAVI/INDEP Corporativo DOEX single-bid capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2016,2019,True
176200,AZTECA E INFRAESTRUCTURA DE MEXICO SA DE CV,842,Azteca Infraestructura Veracruz single-bid network,single_bid_intermediary,medium,3,0,active_or_captured:medium,0.5,2016,2020,True
144525,AUTOTRANSPORTES NIETO ACOSTA SA DE CV,843,IEPSA Autotransportes Nieto Acosta industry mismatch,intermediary_capture,medium,3,0,active_or_captured:medium,0.5,2014,2016,True
171645,GRUPO BORSEN SA DE CV,844,GRUPO BORSEN CDMX Obras Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2015,2018,True
183288,DESPENSAS Y PROVISIONES DE ALIMENTOS SA DE CV,845,DESPENSAS y Provisiones State Food Supply SB,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2016,2018,True
145583,DEISY LIZZETH REYES PACHECO,846,DEISY LIZZETH Natural Person CFE Direct Award,ghost_company,medium,3,0,active_or_captured:medium,0.5,2014,2017,True
253965,EAPRO CONSTRUCCIONES SA DE CV,847,EAPRO Construcciones - IPN Institutional Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2023,2025,True
5256,ARTIMEDICA  S.A. DE C.V.,848,ARTIMEDICA IMSS Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2013,2025,True
177420,D&P MEXICO SERVICIOS DIGITALES SA DE CV,849,D&P Mexico PROSPERA Intermediary Shell,intermediary_shell,medium,3,0,active_or_captured:medium,0.5,2016,2016,True
104127,COMERCIALIZADORA DICLINSA SA DE CV,850,DICLINSA IMSS Pharma Ring,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2018,2025,True
